Date,P(Low),P(Med),P(High)
2008-05-12,0.00000003,0.00000275,0.99999721
2008-05-13,0.00000004,0.00000178,0.99999818
2008-05-14,0.00000005,0.00000119,0.99999876
2008-05-15,0.00000006,0.00000094,0.99999900
2008-05-16,0.00000005,0.00000112,0.99999883
2008-05-19,0.00000006,0.00000101,0.99999894
2008-05-20,0.00000005,0.00000084,0.99999911
2008-05-21,0.00000006,0.00000072,0.99999922
2008-05-22,0.00000007,0.00000059,0.99999933
2008-05-23,0.00000005,0.00000100,0.99999894
2008-05-26,0.00000005,0.00000089,0.99999906
2008-05-27,0.00000005,0.00000079,0.99999916
2008-05-28,0.00000005,0.00000081,0.99999914
2008-05-29,0.00000004,0.00000057,0.99999938
2008-05-30,0.00000002,0.00000198,0.99999801
2008-06-02,0.00000001,0.00000309,0.99999690
2008-06-03,0.00000001,0.00000208,0.99999791
2008-06-04,0.00000001,0.00000178,0.99999821
2008-06-05,0.00000001,0.00000161,0.99999838
2008-06-06,0.00000001,0.00000346,0.99999654
2008-06-09,0.00000003,0.00000972,0.99999025
2008-06-10,0.00000002,0.00001350,0.99998648
2008-06-11,0.00000001,0.00001950,0.99998049
2008-06-12,0.00000002,0.00003711,0.99996287
2008-06-13,0.00000001,0.00002058,0.99997941
2008-06-16,0.00000001,0.00001378,0.99998621
2008-06-17,0.00000001,0.00000886,0.99999113
2008-06-18,0.00000001,0.00000517,0.99999482
2008-06-19,0.00000001,0.00000385,0.99999614
2008-06-20,0.00000001,0.00000318,0.99999681
2008-06-23,0.00000002,0.00000260,0.99999738
2008-06-24,0.00000002,0.00000164,0.99999834
2008-06-25,0.00000002,0.00000113,0.99999885
2008-06-26,0.00000002,0.00000099,0.99999899
2008-06-27,0.00000005,0.00000097,0.99999898
2008-06-30,0.00000005,0.00000127,0.99999867
2008-07-01,0.00000004,0.00000083,0.99999913
2008-07-02,0.00000004,0.00000110,0.99999885
2008-07-03,0.00000004,0.00000076,0.99999920
2008-07-04,0.00000004,0.00000076,0.99999920
2008-07-07,0.00000004,0.00000077,0.99999919
2008-07-08,0.00000003,0.00000103,0.99999894
2008-07-09,0.00000005,0.00000272,0.99999723
2008-07-10,0.00000004,0.00000163,0.99999832
2008-07-11,0.00000004,0.00000290,0.99999705
2008-07-14,0.00000005,0.00000225,0.99999770
2008-07-15,0.00000005,0.00000239,0.99999756
2008-07-16,0.00000004,0.00000193,0.99999803
2008-07-17,0.00000006,0.00000476,0.99999518
2008-07-18,0.00000008,0.00001409,0.99998583
2008-07-21,0.00000006,0.00000838,0.99999156
2008-07-22,0.00000004,0.00000468,0.99999527
2008-07-23,0.00000003,0.00000261,0.99999736
2008-07-24,0.00000003,0.00000644,0.99999353
2008-07-25,0.00000003,0.00000246,0.99999751
2008-07-28,0.00000004,0.00000385,0.99999611
2008-07-29,0.00000003,0.00000262,0.99999735
2008-07-30,0.00000005,0.00000413,0.99999582
2008-07-31,0.00000006,0.00000712,0.99999282
2008-08-01,0.00000003,0.00000214,0.99999783
2008-08-04,0.00000003,0.00000168,0.99999829
2008-08-05,0.00000001,0.00000903,0.99999096
2008-08-06,0.00000002,0.00001450,0.99998548
2008-08-07,0.00000001,0.00001173,0.99998826
2008-08-08,0.00000002,0.00003074,0.99996924
2008-08-11,0.00000004,0.00012373,0.99987623
2008-08-12,0.00000003,0.00007299,0.99992698
2008-08-13,0.00000002,0.00003099,0.99996899
2008-08-14,0.00000002,0.00004702,0.99995296
2008-08-15,0.00000002,0.00002711,0.99997287
2008-08-18,0.00000002,0.00001843,0.99998155
2008-08-19,0.00000002,0.00000607,0.99999391
2008-08-20,0.00000001,0.00000352,0.99999646
2008-08-21,0.00000001,0.00000350,0.99999649
2008-08-22,0.00000001,0.00000724,0.99999275
2008-08-25,0.00000001,0.00001695,0.99998304
2008-08-26,0.00000001,0.00001044,0.99998955
2008-08-27,0.00000001,0.00000692,0.99999308
2008-08-28,0.00000001,0.00000775,0.99999225
2008-08-29,0.00000001,0.00000848,0.99999151
2008-09-01,0.00000000,0.00002966,0.99997033
2008-09-02,0.00000001,0.00033334,0.99966665
2008-09-03,0.00000000,0.00584060,0.99415939
2008-09-04,0.00000000,0.01109059,0.98890940
2008-09-05,0.00000001,0.02264739,0.97735260
2008-09-08,0.00000001,0.04317857,0.95682142
2008-09-09,0.00000003,0.08087079,0.91912918
2008-09-10,0.00000002,0.15290405,0.84709593
2008-09-11,0.00000002,0.22141344,0.77858655
2008-09-12,0.00000002,0.29292819,0.70707179
2008-09-15,0.00000004,0.46806693,0.53193302
2008-09-16,0.00000009,0.93492483,0.06507508
2008-09-17,0.00000001,0.99565090,0.00434910
2008-09-18,0.00000000,0.99999928,0.00000072
2008-09-19,0.00000000,1.00000000,0.00000000
2008-09-22,0.00000000,1.00000000,0.00000000
2008-09-23,0.00000000,1.00000000,0.00000000
2008-09-24,0.00000000,1.00000000,0.00000000
2008-09-25,0.00000000,1.00000000,0.00000000
2008-09-26,0.00000000,1.00000000,0.00000000
2008-09-29,0.00000000,1.00000000,0.00000000
2008-09-30,0.00000000,1.00000000,0.00000000
2008-10-01,0.00000000,1.00000000,0.00000000
2008-10-02,0.00000000,1.00000000,0.00000000
2008-10-03,0.00000000,1.00000000,0.00000000
2008-10-06,0.00000000,1.00000000,0.00000000
2008-10-07,0.00000000,1.00000000,0.00000000
2008-10-08,0.00000000,1.00000000,0.00000000
2008-10-09,0.00000000,1.00000000,0.00000000
2008-10-10,0.00000000,1.00000000,0.00000000
2008-10-13,0.00000000,1.00000000,0.00000000
2008-10-14,0.00000000,1.00000000,0.00000000
2008-10-15,0.00000000,1.00000000,0.00000000
2008-10-16,0.00000000,1.00000000,0.00000000
2008-10-17,0.00000000,1.00000000,0.00000000
2008-10-20,0.00000000,1.00000000,0.00000000
2008-10-21,0.00000000,1.00000000,0.00000000
2008-10-22,0.00000000,1.00000000,0.00000000
2008-10-23,0.00000000,1.00000000,0.00000000
2008-10-24,0.00000000,1.00000000,0.00000000
2008-10-27,0.00000000,1.00000000,0.00000000
2008-10-28,0.00000000,1.00000000,0.00000000
2008-10-29,0.00000000,1.00000000,0.00000000
2008-10-30,0.00000000,1.00000000,0.00000000
2008-10-31,0.00000000,1.00000000,0.00000000
2008-11-03,0.00000000,1.00000000,0.00000000
2008-11-04,0.00000000,1.00000000,0.00000000
2008-11-05,0.00000000,1.00000000,0.00000000
2008-11-06,0.00000000,1.00000000,0.00000000
2008-11-07,0.00000000,1.00000000,0.00000000
2008-11-10,0.00000000,1.00000000,0.00000000
2008-11-11,0.00000000,1.00000000,0.00000000
2008-11-12,0.00000000,1.00000000,0.00000000
2008-11-13,0.00000000,1.00000000,0.00000000
2008-11-14,0.00000000,1.00000000,0.00000000
2008-11-17,0.00000000,1.00000000,0.00000000
2008-11-18,0.00000000,1.00000000,0.00000000
2008-11-19,0.00000000,1.00000000,0.00000000
2008-11-20,0.00000000,1.00000000,0.00000000
2008-11-21,0.00000000,1.00000000,0.00000000
2008-11-24,0.00000000,1.00000000,0.00000000
2008-11-25,0.00000000,1.00000000,0.00000000
2008-11-26,0.00000000,1.00000000,0.00000000
2008-11-27,0.00000000,1.00000000,0.00000000
2008-11-28,0.00000000,1.00000000,0.00000000
2008-12-01,0.00000000,1.00000000,0.00000000
2008-12-02,0.00000000,1.00000000,0.00000000
2008-12-03,0.00000000,1.00000000,0.00000000
2008-12-04,0.00000000,1.00000000,0.00000000
2008-12-05,0.00000000,1.00000000,0.00000000
2008-12-08,0.00000000,1.00000000,0.00000000
2008-12-09,0.00000000,1.00000000,0.00000000
2008-12-10,0.00000000,1.00000000,0.00000000
2008-12-11,0.00000000,1.00000000,0.00000000
2008-12-12,0.00000000,1.00000000,0.00000000
2008-12-15,0.00000000,1.00000000,0.00000000
2008-12-16,0.00000000,1.00000000,0.00000000
2008-12-17,0.00000000,1.00000000,0.00000000
2008-12-18,0.00000000,1.00000000,0.00000000
2008-12-19,0.00000000,1.00000000,0.00000000
2008-12-22,0.00000000,1.00000000,0.00000000
2008-12-23,0.00000000,1.00000000,0.00000000
2008-12-24,0.00000000,1.00000000,0.00000000
2008-12-25,0.00000000,1.00000000,0.00000000
2008-12-26,0.00000000,1.00000000,0.00000000
2008-12-29,0.00000000,1.00000000,0.00000000
2008-12-30,0.00000000,1.00000000,0.00000000
2008-12-31,0.00000000,1.00000000,0.00000000
2009-01-01,0.00000000,1.00000000,0.00000000
2009-01-02,0.00000000,1.00000000,0.00000000
2009-01-05,0.00000000,1.00000000,0.00000000
2009-01-06,0.00000000,1.00000000,0.00000000
2009-01-07,0.00000000,1.00000000,0.00000000
2009-01-08,0.00000000,1.00000000,0.00000000
2009-01-09,0.00000000,1.00000000,0.00000000
2009-01-12,0.00000000,1.00000000,0.00000000
2009-01-13,0.00000000,1.00000000,0.00000000
2009-01-14,0.00000000,1.00000000,0.00000000
2009-01-15,0.00000000,1.00000000,0.00000000
2009-01-16,0.00000000,1.00000000,0.00000000
2009-01-19,0.00000000,1.00000000,0.00000000
2009-01-20,0.00000000,1.00000000,0.00000000
2009-01-21,0.00000000,1.00000000,0.00000000
2009-01-22,0.00000000,1.00000000,0.00000000
2009-01-23,0.00000000,1.00000000,0.00000000
2009-01-26,0.00000000,1.00000000,0.00000000
2009-01-27,0.00000000,1.00000000,0.00000000
2009-01-28,0.00000000,1.00000000,0.00000000
2009-01-29,0.00000000,1.00000000,0.00000000
2009-01-30,0.00000000,1.00000000,0.00000000
2009-02-02,0.00000000,1.00000000,0.00000000
2009-02-03,0.00000000,1.00000000,0.00000000
2009-02-04,0.00000000,0.99999999,0.00000001
2009-02-05,0.00000000,0.99999995,0.00000005
2009-02-06,0.00000000,0.99999988,0.00000012
2009-02-09,0.00000000,0.99999938,0.00000062
2009-02-10,0.00000000,0.99999754,0.00000246
2009-02-11,0.00000000,0.99999973,0.00000027
2009-02-12,0.00000000,0.99999983,0.00000017
2009-02-13,0.00000000,0.99999943,0.00000057
2009-02-16,0.00000000,0.99999977,0.00000023
2009-02-17,0.00000000,0.99999992,0.00000008
2009-02-18,0.00000000,1.00000000,0.00000000
2009-02-19,0.00000000,1.00000000,0.00000000
2009-02-20,0.00000000,1.00000000,0.00000000
2009-02-23,0.00000000,1.00000000,0.00000000
2009-02-24,0.00000000,1.00000000,0.00000000
2009-02-25,0.00000000,1.00000000,0.00000000
2009-02-26,0.00000000,1.00000000,0.00000000
2009-02-27,0.00000000,1.00000000,0.00000000
2009-03-02,0.00000000,1.00000000,0.00000000
2009-03-03,0.00000000,1.00000000,0.00000000
2009-03-04,0.00000000,1.00000000,0.00000000
2009-03-05,0.00000000,1.00000000,0.00000000
2009-03-06,0.00000000,1.00000000,0.00000000
2009-03-09,0.00000000,1.00000000,0.00000000
2009-03-10,0.00000000,1.00000000,0.00000000
2009-03-11,0.00000000,1.00000000,0.00000000
2009-03-12,0.00000000,1.00000000,0.00000000
2009-03-13,0.00000000,1.00000000,0.00000000
2009-03-16,0.00000000,1.00000000,0.00000000
2009-03-17,0.00000000,1.00000000,0.00000000
2009-03-18,0.00000000,1.00000000,0.00000000
2009-03-19,0.00000000,1.00000000,0.00000000
2009-03-20,0.00000000,1.00000000,0.00000000
2009-03-23,0.00000000,1.00000000,0.00000000
2009-03-24,0.00000000,1.00000000,0.00000000
2009-03-25,0.00000000,1.00000000,0.00000000
2009-03-26,0.00000000,1.00000000,0.00000000
2009-03-27,0.00000000,1.00000000,0.00000000
2009-03-30,0.00000000,1.00000000,0.00000000
2009-03-31,0.00000000,1.00000000,0.00000000
2009-04-01,0.00000000,1.00000000,0.00000000
2009-04-02,0.00000000,1.00000000,0.00000000
2009-04-03,0.00000000,1.00000000,0.00000000
2009-04-06,0.00000000,1.00000000,0.00000000
2009-04-07,0.00000000,1.00000000,0.00000000
2009-04-08,0.00000000,1.00000000,0.00000000
2009-04-09,0.00000000,1.00000000,0.00000000
2009-04-10,0.00000000,1.00000000,0.00000000
2009-04-13,0.00000000,1.00000000,0.00000000
2009-04-14,0.00000000,1.00000000,0.00000000
2009-04-15,0.00000000,0.99999998,0.00000002
2009-04-16,0.00000000,0.99999997,0.00000003
2009-04-17,0.00000000,0.99999987,0.00000013
2009-04-20,0.00000000,0.99999943,0.00000057
2009-04-21,0.00000000,0.99999999,0.00000001
2009-04-22,0.00000000,1.00000000,0.00000000
2009-04-23,0.00000000,0.99999990,0.00000010
2009-04-24,0.00000000,0.99999998,0.00000002
2009-04-27,0.00000000,0.99999941,0.00000059
2009-04-28,0.00000000,0.99999917,0.00000083
2009-04-29,0.00000000,0.99998861,0.00001139
2009-04-30,0.00000000,0.99999237,0.00000763
2009-05-01,0.00000000,0.99997614,0.00002386
2009-05-04,0.00000000,0.99998675,0.00001325
2009-05-05,0.00000000,0.99999665,0.00000335
2009-05-06,0.00000000,0.99999717,0.00000283
2009-05-07,0.00000000,0.99999722,0.00000278
2009-05-08,0.00000000,0.99999946,0.00000054
2009-05-11,0.00000000,0.99999904,0.00000096
2009-05-12,0.00000000,0.99999837,0.00000163
2009-05-13,0.00000000,0.99999501,0.00000499
2009-05-14,0.00000000,0.99999753,0.00000247
2009-05-15,0.00000000,0.99999719,0.00000281
2009-05-18,0.00000000,0.99999246,0.00000754
2009-05-19,0.00000000,0.99999693,0.00000307
2009-05-20,0.00000000,0.99999287,0.00000713
2009-05-21,0.00000000,0.99999313,0.00000687
2009-05-22,0.00000000,0.99999852,0.00000148
2009-05-25,0.00000000,0.99999701,0.00000299
2009-05-26,0.00000000,0.99999337,0.00000663
2009-05-27,0.00000000,0.99998947,0.00001053
2009-05-28,0.00000000,0.99998432,0.00001568
2009-05-29,0.00000000,0.99999853,0.00000147
2009-06-01,0.00000000,0.99999839,0.00000161
2009-06-02,0.00000000,0.99999977,0.00000023
2009-06-03,0.00000000,0.99999985,0.00000015
2009-06-04,0.00000000,1.00000000,0.00000000
2009-06-05,0.00000000,1.00000000,0.00000000
2009-06-08,0.00000000,0.99999999,0.00000001
2009-06-09,0.00000000,0.99999996,0.00000004
2009-06-10,0.00000000,0.99999999,0.00000001
2009-06-11,0.00000000,0.99999991,0.00000009
2009-06-12,0.00000000,0.99999983,0.00000017
2009-06-15,0.00000000,0.99999973,0.00000027
2009-06-16,0.00000000,0.99999932,0.00000068
2009-06-17,0.00000000,0.99999963,0.00000037
2009-06-18,0.00000000,0.99999759,0.00000241
2009-06-19,0.00000000,0.99999621,0.00000379
2009-06-22,0.00000000,0.99999432,0.00000568
2009-06-23,0.00000000,0.99999828,0.00000172
2009-06-24,0.00000000,0.99999906,0.00000094
2009-06-25,0.00000000,0.99999572,0.00000428
2009-06-26,0.00000000,0.99999796,0.00000204
2009-06-29,0.00000000,0.99999437,0.00000563
2009-06-30,0.00000000,0.99998152,0.00001848
2009-07-01,0.00000000,0.99999035,0.00000965
2009-07-02,0.00000000,0.99997932,0.00002068
2009-07-03,0.00000000,0.99998484,0.00001516
2009-07-06,0.00000000,0.99999143,0.00000857
2009-07-07,0.00000000,0.99999779,0.00000221
2009-07-08,0.00000000,0.99999546,0.00000454
2009-07-09,0.00000000,0.99999260,0.00000740
2009-07-10,0.00000000,0.99996487,0.00003513
2009-07-13,0.00000000,0.99988811,0.00011189
2009-07-14,0.00000000,0.99982028,0.00017972
2009-07-15,0.00000000,0.99978847,0.00021153
2009-07-16,0.00000000,0.99990361,0.00009639
2009-07-17,0.00000000,0.99997917,0.00002083
2009-07-20,0.00000000,0.99993747,0.00006253
2009-07-21,0.00000000,0.99971855,0.00028145
2009-07-22,0.00000000,0.99875947,0.00124053
2009-07-23,0.00000000,0.99702725,0.00297275
2009-07-24,0.00000000,0.99145870,0.00854130
2009-07-27,0.00000000,0.98916997,0.01083003
2009-07-28,0.00000000,0.98800159,0.01199841
2009-07-29,0.00000000,0.98944165,0.01055835
2009-07-30,0.00000000,0.99606705,0.00393295
2009-07-31,0.00000000,0.99966443,0.00033557
2009-08-03,0.00000000,0.99998080,0.00001920
2009-08-04,0.00000000,0.99999856,0.00000144
2009-08-05,0.00000000,0.99999891,0.00000109
2009-08-06,0.00000000,0.99999894,0.00000106
2009-08-07,0.00000000,0.99999857,0.00000143
2009-08-10,0.00000000,0.99999744,0.00000256
2009-08-11,0.00000000,0.99993734,0.00006266
2009-08-12,0.00000000,0.99979247,0.00020753
2009-08-13,0.00000000,0.99905286,0.00094714
2009-08-14,0.00000000,0.99309220,0.00690780
2009-08-17,0.00000000,0.98842459,0.01157541
2009-08-18,0.00000000,0.97779245,0.02220755
2009-08-19,0.00000000,0.95839279,0.04160721
2009-08-20,0.00000000,0.89991367,0.10008633
2009-08-21,0.00000000,0.64607805,0.35392195
2009-08-24,0.00000000,0.32845001,0.67154999
2009-08-25,0.00000000,0.10238761,0.89761239
2009-08-26,0.00000000,0.02437654,0.97562346
2009-08-27,0.00000000,0.00639806,0.99360194
2009-08-28,0.00000000,0.00056739,0.99943261
2009-08-31,0.00000000,0.00005994,0.99994006
2009-09-01,0.00000000,0.00000927,0.99999073
2009-09-02,0.00000000,0.00002046,0.99997954
2009-09-03,0.00000000,0.00003156,0.99996844
2009-09-04,0.00000000,0.00006349,0.99993651
2009-09-07,0.00000000,0.00028970,0.99971030
2009-09-08,0.00000000,0.00172983,0.99827017
2009-09-09,0.00000000,0.01135575,0.98864425
2009-09-10,0.00000000,0.06158014,0.93841985
2009-09-11,0.00000000,0.42692596,0.57307404
2009-09-14,0.00000000,0.71487338,0.28512662
2009-09-15,0.00000000,0.82079044,0.17920956
2009-09-16,0.00000000,0.98219506,0.01780494
2009-09-17,0.00000000,0.99988887,0.00011113
2009-09-18,0.00000000,0.99999748,0.00000252
2009-09-21,0.00000000,0.99999759,0.00000241
2009-09-22,0.00000000,0.99999301,0.00000699
2009-09-23,0.00000000,0.99999780,0.00000220
2009-09-24,0.00000000,0.99999794,0.00000206
2009-09-25,0.00000000,0.99999838,0.00000162
2009-09-28,0.00000000,0.99999505,0.00000495
2009-09-29,0.00000000,0.99998330,0.00001670
2009-09-30,0.00000000,0.99999998,0.00000002
2009-10-01,0.00000000,1.00000000,0.00000000
2009-10-02,0.00000000,0.99999999,0.00000001
2009-10-05,0.00000000,1.00000000,0.00000000
2009-10-06,0.00000000,1.00000000,0.00000000
2009-10-07,0.00000000,0.99999993,0.00000007
2009-10-08,0.00000000,0.99999990,0.00000010
2009-10-09,0.00000000,0.99999929,0.00000071
2009-10-12,0.00000000,0.99999952,0.00000048
2009-10-13,0.00000000,0.99999998,0.00000002
2009-10-14,0.00000000,0.99999363,0.00000637
2009-10-15,0.00000000,0.99999303,0.00000697
2009-10-16,0.00000000,0.99996463,0.00003537
2009-10-19,0.00000000,0.99995887,0.00004113
2009-10-20,0.00000000,0.99992802,0.00007198
2009-10-21,0.00000000,0.99899701,0.00100299
2009-10-22,0.00000000,0.99856144,0.00143856
2009-10-23,0.00000000,0.99816526,0.00183474
2009-10-26,0.00000000,0.99852585,0.00147415
2009-10-27,0.00000000,0.99982602,0.00017398
2009-10-28,0.00000000,0.99988334,0.00011666
2009-10-29,0.00000000,0.99998903,0.00001097
2009-10-30,0.00000000,0.99999998,0.00000002
2009-11-02,0.00000000,1.00000000,0.00000000
2009-11-03,0.00000000,0.99999999,0.00000001
2009-11-04,0.00000000,0.99999997,0.00000003
2009-11-05,0.00000000,1.00000000,0.00000000
2009-11-06,0.00000000,0.99999901,0.00000099
2009-11-09,0.00000000,0.99999965,0.00000035
2009-11-10,0.00000000,0.99999946,0.00000054
2009-11-11,0.00000000,0.99999941,0.00000059
2009-11-12,0.00000000,0.99999919,0.00000081
2009-11-13,0.00000000,0.99999787,0.00000213
2009-11-16,0.00000000,0.99999640,0.00000360
2009-11-17,0.00000000,0.99999996,0.00000004
2009-11-18,0.00000000,0.99999988,0.00000012
2009-11-19,0.00000000,0.99999987,0.00000013
2009-11-20,0.00000000,0.99999950,0.00000050
2009-11-23,0.00000000,0.99999922,0.00000078
2009-11-24,0.00000000,0.99999847,0.00000153
2009-11-25,0.00000000,0.99999823,0.00000177
2009-11-26,0.00000000,0.99999971,0.00000029
2009-11-27,0.00000000,0.99999996,0.00000004
2009-11-30,0.00000000,0.99999994,0.00000006
2009-12-01,0.00000000,0.99999987,0.00000013
2009-12-02,0.00000000,0.99999980,0.00000020
2009-12-03,0.00000000,0.99999995,0.00000005
2009-12-04,0.00000000,0.99999864,0.00000136
2009-12-07,0.00000000,0.99999912,0.00000088
2009-12-08,0.00000000,0.99999601,0.00000399
2009-12-09,0.00000000,0.99999327,0.00000673
2009-12-10,0.00000000,0.99991380,0.00008620
2009-12-11,0.00000000,0.99778287,0.00221713
2009-12-14,0.00000000,0.98309358,0.01690642
2009-12-15,0.00000000,0.89259355,0.10740644
2009-12-16,0.00000000,0.73562021,0.26437979
2009-12-17,0.00000000,0.50263686,0.49736313
2009-12-18,0.00000000,0.16401842,0.83598158
2009-12-21,0.00000000,0.04751470,0.95248530
2009-12-22,0.00000000,0.00549450,0.99450550
2009-12-23,0.00000000,0.00067003,0.99932997
2009-12-24,0.00000000,0.00009781,0.99990219
2009-12-25,0.00000000,0.00001267,0.99998733
2009-12-28,0.00000000,0.00000360,0.99999640
2009-12-29,0.00000000,0.00000411,0.99999589
2009-12-30,0.00000000,0.00000345,0.99999655
2009-12-31,0.00000000,0.00001548,0.99998452
2010-01-04,0.00000000,0.00029156,0.99970844
2010-01-05,0.00000000,0.00418163,0.99581837
2010-01-06,0.00000000,0.00562862,0.99437138
2010-01-07,0.00000000,0.00629926,0.99370074
2010-01-08,0.00000000,0.00616834,0.99383166
2010-01-11,0.00000000,0.00540933,0.99459067
2010-01-12,0.00000000,0.00408516,0.99591484
2010-01-13,0.00000000,0.00305228,0.99694772
2010-01-14,0.00000000,0.00150482,0.99849518
2010-01-15,0.00000000,0.00057816,0.99942184
2010-01-18,0.00000000,0.00027478,0.99972522
2010-01-19,0.00000000,0.00014701,0.99985299
2010-01-20,0.00000000,0.00004865,0.99995135
2010-01-21,0.00000000,0.00002964,0.99997036
2010-01-22,0.00000000,0.00001704,0.99998296
2010-01-25,0.00000000,0.00001964,0.99998036
2010-01-26,0.00000000,0.00001612,0.99998388
2010-01-27,0.00000000,0.00001003,0.99998997
2010-01-28,0.00000000,0.00001527,0.99998473
2010-01-29,0.00000000,0.00002522,0.99997478
2010-02-01,0.00000000,0.00011806,0.99988194
2010-02-02,0.00000000,0.00087147,0.99912853
2010-02-03,0.00000000,0.00325374,0.99674626
2010-02-04,0.00000000,0.00617049,0.99382951
2010-02-05,0.00000000,0.00961702,0.99038298
2010-02-08,0.00000000,0.00990177,0.99009823
2010-02-09,0.00000000,0.00734079,0.99265921
2010-02-10,0.00000000,0.00424745,0.99575255
2010-02-11,0.00000000,0.00138743,0.99861257
2010-02-12,0.00000000,0.00044837,0.99955163
2010-02-15,0.00000000,0.00013079,0.99986921
2010-02-16,0.00000000,0.00005175,0.99994825
2010-02-17,0.00000000,0.00006357,0.99993643
2010-02-18,0.00000000,0.00003854,0.99996146
2010-02-19,0.00000000,0.00002042,0.99997958
2010-02-22,0.00000000,0.00001072,0.99998928
